clean_tags,hashtags,date,Year,Month,Day,user_id,username,name,tweet,language,mentions,replies_count,retweets_count,likes_count,link,retweet,reply_to
"climatecrisis, pollution, solar, wind, energy, cleantech, innovation, climateaction, energytransition, cleanenergy, carbon, extinctionrebellion, sustainability, carbon, fridaysforfuture","['climatecrisis', 'pollution', 'solar', 'wind', 'energy', 'cleantech', 'innovation', 'climateaction', 'energytransition', 'cleanenergy', 'carbon', 'extinctionrebellion', 'sustainability', 'carbon', 'fridaysforfuture']",2021-01-02,2021,1,2,59386332,arikring,Arik Ring - Energy Engineering Expert,@Hazloe3 @ProfStrachan @ECOWARRIORSS @ChristineMilne @ristori20 @mzjacobson @charluv2011 @BSuhic @NJdoc @ddelich @elder_jodi @devindthorpe @TXsharon @AmazingChevVolt @enricomolinari @1o5CleanEnergy @climateguyw @PaulHBeckwith @StopAdaniCairns @SustMeme @leahstokes @debraruh @DanCas2 @armanwalker @Jackthelad1947 @HansLak @lmg1700 @Klinkmi @seth_leitman @BreezyLovinInWV @GeraldKutney @CapaTosta122 @luribea68 @kirillklip @blanketcrap @AntonBoym @alexharteco @smoothsale @THEnergyNet @suemarietta @lehimesa @joesegal @GretaThunberg @treacl @Wipapa5 @JimBair62221006 @golwgymor @JoseyRider Tackling #ClimateCrisis &amp; #Pollution? 1. Quickly Deploy #Solar &amp; #Wind #Energy 2. Develop #Cleantech #Innovation  #ClimateAction #EnergyTransition #CleanEnergy #Carbon #ExtinctionRebellion #Sustainability #Carbon #FridaysForFuture @JoanneCangal @chuddles11  https://t.co/MZPIcB0z1v,en,"[{'screen_name': 'joannecangal', 'name': '🌻🇨🇦joanne 🇨🇦🌻', 'id': '824450408'}, {'screen_name': 'chuddles11', 'name': 'christine huddleston', 'id': '513739938'}]",23,414,298,https://twitter.com/arikring/status/1345413803572391936,False,"[{'screen_name': 'Hazloe3', 'name': 'Hazloe3💎#Fintech⚡#Business💦#growthhacking', 'id': '904726658996998150'}, {'screen_name': 'ProfStrachan', 'name': 'Prof. Peter Strachan', 'id': '2562240601'}, {'screen_name': 'ECOWARRIORSS', 'name': 'GO GREEN', 'id': '2184934963'}, {'screen_name': 'ChristineMilne', 'name': 'Christine Milne AO', 'id': '43792125'}, {'screen_name': 'ristori20', 'name': 'Dominique Ristori', 'id': '2519065502'}, {'screen_name': 'mzjacobson', 'name': 'Mark Z. Jacobson', 'id': '114040486'}, {'screen_name': 'charluv2011', 'name': 'Pure True Love 💕 🇧🇿', 'id': '731019727'}, {'screen_name': 'BSuhic', 'name': 'Jasminka', 'id': '3201812147'}, {'screen_name': 'NJdoc', 'name': 'Mark', 'id': '21460496'}, {'screen_name': 'ddelich', 'name': 'Dan de lich', 'id': '1285909436'}, {'screen_name': 'elder_jodi', 'name': 'Jodi Elder', 'id': '847080140098207746'}, {'screen_name': 'devindthorpe', 'name': 'Devin D. Thorpe', 'id': '528177366'}, {'screen_name': 'TXsharon', 'name': 'Methane Hunter', 'id': '16336224'}, {'screen_name': 'AmazingChevVolt', 'name': 'Thomas J Thias / Clean Energy Retort™ 517-749-0532', 'id': '437085205'}, {'screen_name': 'enricomolinari', 'name': '🔛 Enrico Molinari #BNPParibasPartner 🇮🇹🇪🇺🇺🇸', 'id': '75673231'}, {'screen_name': '1o5CleanEnergy', 'name': 'Climate Emergency', 'id': '2235191251'}, {'screen_name': 'climateguyw', 'name': 'Guy Walton', 'id': '766072848268091392'}, {'screen_name': 'PaulHBeckwith', 'name': 'Paul Beckwith', 'id': '95468980'}, {'screen_name': 'StopAdaniCairns', 'name': 'Stop Adani Cairns', 'id': '773362619830849536'}, {'screen_name': 'SustMeme', 'name': 'Jim McClelland', 'id': '39077431'}, {'screen_name': 'leahstokes', 'name': 'Dr. Leah Stokes', 'id': '20790580'}, {'screen_name': 'debraruh', 'name': 'Debra Ruh', 'id': '17905508'}, {'screen_name': 'DanCas2', 'name': 'Dan Castro', 'id': '324489515'}, {'screen_name': 'armanwalker', 'name': 'arman walker', 'id': '291421323'}, {'screen_name': 'Jackthelad1947', 'name': 'John Pratt', 'id': '172081908'}, {'screen_name': 'HansLak', 'name': 'Hans Lak #Mission2030 🌎 A Team', 'id': '21389328'}, {'screen_name': 'lmg1700', 'name': 'LMG', 'id': '796856147101761536'}, {'screen_name': 'Klinkmi', 'name': 'Michaela Klinkert #DropTheCharges', 'id': '736701397798932481'}, {'screen_name': 'seth_leitman', 'name': 'Seth Leitman', 'id': '23431221'}, {'screen_name': 'BreezyLovinInWV', 'name': 'Dee Tallman Cloer', 'id': '1278587388'}, {'screen_name': 'GeraldKutney', 'name': 'Gerald Kutney - a friend of #ClimateBrawl 🌎🌍🌏', 'id': '904408999'}, {'screen_name': 'CapaTosta122', 'name': 'Sam Adams ~ #NotMeUs', 'id': '2608043178'}, {'screen_name': 'luribea68', 'name': 'Luis Uribe', 'id': '255528437'}, {'screen_name': 'kirillklip', 'name': 'Kirill Klip 🌎 ⚡️⛏ #Gold & #rEVolution 🔌🔋🚘', 'id': '132288724'}, {'screen_name': 'blanketcrap', 'name': 'Marcus the KNIGHT of the Darkness', 'id': '188143601'}, {'screen_name': 'AntonBoym', 'name': '💛iLikeGreen 💙', 'id': '67873734'}, {'screen_name': 'alexharteco', 'name': 'Alex Hartley 💙🌍🌎🌏', 'id': '24593494'}, {'screen_name': 'smoothsale', 'name': 'Elinor Stutz', 'id': '14763855'}, {'screen_name': 'THEnergyNet', 'name': 'Dr Thomas Hillig • #EUSEW2022 Ambass.—#EVS35 #EVs', 'id': '2823694738'}, {'screen_name': 'suemarietta', 'name': '🏴\u200d☠️$\\/€BIDENWON!', 'id': '1342863121'}, {'screen_name': 'lehimesa', 'name': 'lehimesa', 'id': '22846618'}, {'screen_name': 'joesegal', 'name': 'Joe Segal- Free Yourself to Be Yourself! 🦋', 'id': '16548484'}, {'screen_name': 'GretaThunberg', 'name': 'Greta Thunberg', 'id': '1006419421244678144'}, {'screen_name': 'treacl', 'name': 'tony anstatt 🦘🇪🇸🏴\U000e0067\U000e0062\U000e0073\U000e0063\U000e0074\U000e007f', 'id': '16343574'}, {'screen_name': 'Wipapa5', 'name': 'Wipapa', 'id': '958860239318724614'}, {'screen_name': 'JimBair62221006', 'name': 'Jim Baird', 'id': '1045360120987701248'}, {'screen_name': 'golwgymor', 'name': '🌑jo', 'id': '2243508517'}, {'screen_name': 'JoseyRider', 'name': 'Josey 🇺🇦 🌻#StandWithUkraine', 'id': '1009486361714462722'}]"
"gruenen, fridaysforfuture","['gruenen', 'fridaysforfuture']",2021-01-02,2021,1,2,1370437022,frreschke,Fr. Reschke,"Quelle: Südhannoversche Zeitung 2./3.01.2021               Ein kleiner Faktencheck für unsere #Gruenen &amp; #FridaysForFuture Freunde. Übersetzt heißt das, mehr Windräder bedeuten bei weniger Wind, mehr Atomstrom z.B. von unseren französischen Nachbarn. Das gilt auch für Solar. ☀️  https://t.co/FsBtzeuNsU",de,[],38,142,328,https://twitter.com/FrReschke/status/1345314865381044226,False,[]
"fridaysforfuture, schoolstrike4climate, climateaction, gretathunberg","['fridaysforfuture', 'schoolstrike4climate', 'climateaction', 'gretathunberg']",2021-01-02,2021,1,2,259873788,cleanairmoms,Moms #climateaction Now!,Happy 18th Birthday Greta!  ❤️ ❤️ ❤️ ❤️   (we know it is 1 day early!)  #fridaysforfuture #schoolstrike4climate #climateaction  @gretathunberg #gretathunberg  https://t.co/6uxZsdYrCT,en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}]",6,58,45,https://twitter.com/CleanAirMoms/status/1345378536228589570,False,[]
"mindestlohn, rentner, minijobber, harz4, merkel, fridaysforfuture, afd","['mindestlohn', 'rentner', 'minijobber', 'harz4', 'merkel', 'fridaysforfuture', 'afd']",2021-01-02,2021,1,2,1305496099440951296,patriotismus22,Patriotische Plattform,"Für die Arbeitnehmer mit #Mindestlohn, die #Rentner, die #Minijobber und die #Harz4 Empfänger, wird Tanken und Heizen in Zukunft unbezahlbar. 😡 #Merkel @helgelindh @Ralf_Stegner @KuehniKev @ArminLaschet @ABaerbock @EskenSaskia @polenz_r #FridaysForFuture @Luisamneubauer -- #AfD  https://t.co/pjyfGdN3u7",de,"[{'screen_name': 'helgelindh', 'name': 'helge lindh 🇺🇦', 'id': '454981027'}, {'screen_name': 'ralf_stegner', 'name': 'ralf stegner', 'id': '16808099'}, {'screen_name': 'kuehnikev', 'name': 'kevin kühnert', 'id': '2764750474'}, {'screen_name': 'arminlaschet', 'name': 'armin laschet', 'id': '835541664'}, {'screen_name': 'abaerbock', 'name': 'außenministerin annalena baerbock', 'id': '1469264387512979461'}, {'screen_name': 'eskensaskia', 'name': 'saskia esken', 'id': '1423622834'}, {'screen_name': 'polenz_r', 'name': 'ruprecht 🇺🇦 polenz 💙💛🇩🇪🇪🇺🇺🇦‼️', 'id': '3082383264'}, {'screen_name': 'luisamneubauer', 'name': 'luisa neubauer', 'id': '1068337838'}]",7,28,44,https://twitter.com/Patriotismus22/status/1345149010747809792,False,[]
"fridaysforfuture, climateaction","['fridaysforfuture', 'climateaction']",2021-01-02,2021,1,2,3185337024,husainaemran,Husain Ahmed Emran,We are claiming climate emergency to save our future.   supporting @GretaThunberg from Bangladesh in front of Bangladesh National Parliament.  @Fridays4future @FFF_Bangladesh  #FridaysForFuture #ClimateAction  https://t.co/nYlHEBNm4L,en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}, {'screen_name': 'fridays4future', 'name': 'fridays for future', 'id': '1053768884732547072'}, {'screen_name': 'fff_bangladesh', 'name': 'fridays for future - bangladesh', 'id': '1130534100538941440'}]",3,13,34,https://twitter.com/husainAemran/status/1345237422221664257,False,[]
"ohnemeinenphysiotherapeuten, therapeutenamlimit, gesundheitkämpft, unten, einesorgeweniger, heimatstern, noafd, fridaysforfuture, legalizeit","['ohnemeinenphysiotherapeuten', 'therapeutenamlimit', 'gesundheitkämpft', 'unten', 'einesorgeweniger', 'heimatstern', 'noafd', 'fridaysforfuture', 'legalizeit']",2021-01-02,2021,1,2,3208594605,jmxmertens,Jörg Mertens🥦🌈🇺🇦#EineSorgeWeniger,Guten Morgen vom Hirschgarten 👋😷schon morgt der Samstag als erster Alltag im neuen Jahr in den Tag...Espressogeschwängert! #ohnemeinenphysiotherapeuten #therapeutenamlimit #gesundheitkämpft #unten #einesorgeweniger #heimatstern #noafd #FridaysForFuture #LegalizeIt 💪🌹✊🍀🥦☕,de,[],6,4,8,https://twitter.com/JmxMertens/status/1345197071318585344,False,[]
fridaysforfuture,['fridaysforfuture'],2021-01-02,2021,1,2,18080108,tan123,Tom Nelson,"@AaravSeth_ @GretaThunberg @LicypriyaK @KaoHua3 @vanessa_vash @Luisamneubauer @FFFIndia @Fridays4future @NakabuyeHildaF @ErikSolheim @BirdgirlUK No offense, #FridaysForFuture kids, but the idea that ""the planet is on fire"" is complete barking madness.",en,[],2,3,14,https://twitter.com/tan123/status/1345393315219451904,False,"[{'screen_name': 'AaravSeth_', 'name': 'AaravSeth🇮🇳', 'id': '926309671773683712'}, {'screen_name': 'GretaThunberg', 'name': 'Greta Thunberg', 'id': '1006419421244678144'}, {'screen_name': 'LicypriyaK', 'name': 'Licypriya Kangujam', 'id': '1124022135335325696'}, {'screen_name': 'KaoHua3', 'name': '🇵🇸Kaossara SANI #StopShell', 'id': '1087723402226487297'}, {'screen_name': 'vanessa_vash', 'name': 'Vanessa Nakate', 'id': '1134059457191776257'}, {'screen_name': 'Luisamneubauer', 'name': 'Luisa Neubauer', 'id': '1068337838'}, {'screen_name': 'FFFIndia', 'name': 'Fridays For Future India', 'id': '1103641840316645376'}, {'screen_name': 'Fridays4future', 'name': 'Fridays For Future', 'id': '1053768884732547072'}, {'screen_name': 'NakabuyeHildaF', 'name': 'Nakabuye Hilda F.', 'id': '917397799972605953'}, {'screen_name': 'ErikSolheim', 'name': 'Erik Solheim', 'id': '48702842'}, {'screen_name': 'BirdgirlUK', 'name': 'Dr Mya-Rose Craig', 'id': '2334725502'}]"
"fridaysforfuture, facetheclimateemergency","['fridaysforfuture', 'facetheclimateemergency']",2021-01-03,2021,1,3,704798725747531776,allan_crawshaw,allan crawshaw,HAPPY 18TH BIRTHDAY @GretaThunberg you are an incredible &amp; outstanding example for our time! #FridaysForFuture #FaceTheClimateEmergency  https://t.co/lVdMmjlU49,en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}]",10,69,279,https://twitter.com/allan_crawshaw/status/1345842321883947008,False,[]
"climateemergency, fridaysforfuture, gpc","['climateemergency', 'fridaysforfuture', 'gpc']",2021-01-03,2021,1,3,16220555,elizabethmay,Elizabeth May,Grattis pa fodelsedagen! (Forgive lack of  Swedish accenting!) @GretaThunberg Happy 18th Birthday to one of humanity's finest and bravest. #ClimateEmergency #FridaysForFuture #GPC,en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}]",18,16,95,https://twitter.com/ElizabethMay/status/1345805748794658816,False,[]
"facetheclimateemergency, fridaysforfuture","['facetheclimateemergency', 'fridaysforfuture']",2021-01-03,2021,1,3,704798725747531776,allan_crawshaw,allan crawshaw,"“It’s time to #FaceTheClimateEmergency,” writes Greta Thunberg and #FridaysForFuture members in an open letter to global leaders, signed by thousands of activists, scientists, representatives of civil society and influencers.  ✅💚💚 https://t.co/TFbqQlOixf  https://t.co/tmG9DT9bUf",en,[],3,18,29,https://twitter.com/allan_crawshaw/status/1345791929989046273,False,[]
"fridaysforfuture, facetheclimateemergency","['fridaysforfuture', 'facetheclimateemergency']",2021-01-03,2021,1,3,268416076,raffi_rc,Raffi Cavoukian,@RoArquette @GretaThunberg yes!! 👏 🎸Young People Marching 👀  https://t.co/OYn7W1tMaI #FridaysForFuture #FaceTheClimateEmergency,en,[],2,6,65,https://twitter.com/Raffi_RC/status/1345766270814228481,False,"[{'screen_name': 'RoArquette', 'name': '✌🏼rosanna arquette', 'id': '3148736402'}, {'screen_name': 'GretaThunberg', 'name': 'Greta Thunberg', 'id': '1006419421244678144'}]"
klimakrise,['klimakrise'],2021-01-03,2021,1,3,253998571,rahmstorf,Prof. Stefan Rahmstorf 🌏🇺🇦,"Mein neuer Spiegel-Kommentar zum Klimajahr 2021! Was auf uns zu kommt, was passieren muss um eine Katastrophe abzuwenden. #Klimakrise @FridayForFuture @sciforfuture  https://t.co/GIMFKoXKmP",de,"[{'screen_name': 'fridayforfuture', 'name': 'fridays for future germany', 'id': '1072187272815149057'}, {'screen_name': 'sciforfuture', 'name': 'scientists for future 🇩🇪', 'id': '1103391316464058369'}]",11,123,393,https://twitter.com/rahmstorf/status/1345760106579955744,False,[]
"thunberg, gretathunberg, klima, klimakrise, fridaysforfuture","['thunberg', 'gretathunberg', 'klima', 'klimakrise', 'fridaysforfuture']",2021-01-03,2021,1,3,15243812,tazgezwitscher,taz,Seit heute ist @GretaThunberg offiziell volljährig und wahlberechtigt. 🎂 Unseren Geburtstagstext findet ihr hier:   https://t.co/LCuLxwaSwX  #thunberg #gretathunberg #klima #klimakrise  #fridaysforfuture  https://t.co/wgPf40xzXA,de,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}]",18,16,88,https://twitter.com/tazgezwitscher/status/1345754307166142464,False,[]
"fridaysforfuture, happybirthday","['fridaysforfuture', 'happybirthday']",2021-01-03,2021,1,3,1325141743529046017,mskbialystok,MSK Białystok 🌍,"Inicjatorka młodzieżowych strajków klimatycznych, @GretaThunberg, kończy dziś 18 lat. Niektórzy politycy żyją 3 razy dłużej, a dla klimatu nadal nie zrobili zupełnie nic 🤔  #FridaysForFuture #HappyBirthday",pl,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}]",2,4,30,https://twitter.com/mskbialystok/status/1345732451495260161,False,[]
fridaysforfuture,['fridaysforfuture'],2021-01-03,2021,1,3,18047862,faznet,Frankfurter Allgemeine,"Aus einem begeisterten Mitstreiter der Klimabewegung #FridaysForFuture ist ein scharfer Kritiker geworden. Der Mainzer Student Clemens Traub spricht mit  @Will_Kane über urbane Arroganz, den A-49-Protest und seine Partei, die SPD.  https://t.co/aUGUwmB54B",de,"[{'screen_name': 'will_kane', 'name': 'matthias trautsch', 'id': '80036283'}]",22,18,63,https://twitter.com/faznet/status/1345677787009527808,False,[]
"gretathunberg, fridayforfuture, fightfor1point5, nonfossiliziamoci, co2","['gretathunberg', 'fridayforfuture', 'fightfor1point5', 'nonfossiliziamoci', 'co2']",2021-01-03,2021,1,3,2466343940,fra7russo,Francesco Paolo Russo 🚀,🔴Oggi #GretaThunberg diventa maggiorenne  Nel 2018 aveva cominciato la sua battaglia #FridayForFuture   “Stiamo esaurendo il nostro carbon budget e con esso le nostre possibilità di rimanere sotto 1.5 °C di riscaldamento” via @lucyfagio1  #FightFor1point5 #NonFossiliziamoci #CO2  https://t.co/Lv9IKC3ZOV,it,"[{'screen_name': 'lucyfagio1', 'name': 'lucyfagio', 'id': '1276049812874502144'}]",2,6,24,https://twitter.com/Fra7russo/status/1345670438173741056,False,[]
"climatebrawl, fridaysforfuture, climateaction, climatecrisis","['climatebrawl', 'fridaysforfuture', 'climateaction', 'climatecrisis']",2021-01-03,2021,1,3,904408999,geraldkutney,Gerald Kutney - a friend of #ClimateBrawl 🌎🌍🌏,From your friends at #ClimateBrawl:   Happy 18th Birthday 🎂 to @GretaThunberg   - the person who inspired a generation (#FridaysForFuture)...   - who inspired a world...   - to take #ClimateAction against the #ClimateCrisis...  Thank you Ms. Thunberg and enjoy your special day.  https://t.co/AlSp0u8oFq,en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}]",5,70,196,https://twitter.com/GeraldKutney/status/1345595745462792192,False,[]
"climatestrike, facetheclimateemergency, fightfor1point5, fridaysforfuture, climatestrikeonline","['climatestrike', 'facetheclimateemergency', 'fightfor1point5', 'fridaysforfuture', 'climatestrikeonline']",2021-01-03,2021,1,3,1091126205183549440,jojoju15,Fridays For Future Orange CA,Yesterday’s #ClimateStrike week 100 and the first in 2021. We need to make this the year we #FaceTheClimateEmergency and #FightFor1Point5.          #FridaysForFuture #ClimateStrikeOnline .⁦@RepLouCorrea⁩ .⁦@AlexPadilla4CA⁩ .⁦@SenFeinstein⁩ .⁦@GavinNewsom⁩  https://t.co/Cpxms72IG1,en,"[{'screen_name': 'reploucorrea', 'name': 'rep. lou correa', 'id': '815985039485837312'}, {'screen_name': 'alexpadilla4ca', 'name': 'alex padilla', 'id': '82489457'}, {'screen_name': 'senfeinstein', 'name': 'senator dianne feinstein', 'id': '476256944'}, {'screen_name': 'gavinnewsom', 'name': 'gavin newsom', 'id': '11347122'}]",2,7,13,https://twitter.com/jojoju15/status/1345580038356258821,False,[]
"ohnemeinenphysiotherapeuten, therapeutenamlimit, gesundheitkämpft, unten, einesorgeweniger, heimatstern, noafd, fridaysforfuture, legalizeit","['ohnemeinenphysiotherapeuten', 'therapeutenamlimit', 'gesundheitkämpft', 'unten', 'einesorgeweniger', 'heimatstern', 'noafd', 'fridaysforfuture', 'legalizeit']",2021-01-03,2021,1,3,3208594605,jmxmertens,Jörg Mertens🥦🌈🇺🇦#EineSorgeWeniger,Guten Morgen vom Hirschgarten 👋😷schlicht und einfach: Schönen Erstsonntag ! 🤗 #ohnemeinenphysiotherapeuten #therapeutenamlimit #gesundheitkämpft #unten #einesorgeweniger #heimatstern #noafd #FridaysForFuture #LegalizeIt 💪🌹✊🍀🥦☕faul sein ist wunderschön!,de,[],9,3,17,https://twitter.com/JmxMertens/status/1345568506771857412,False,[]
fridaysforfuture,['fridaysforfuture'],2021-01-03,2021,1,3,1214150787699339264,isataroseline,Roseline Isata Mansaray,"Happy 18th Birthday 🎉 @GretaThunberg   Thank you for inspiring us, we are glad to be part of this ever growing youth movement. #FridaysForFuture  https://t.co/HRU8aS3dG3",en,"[{'screen_name': 'gretathunberg', 'name': 'greta thunberg', 'id': '1006419421244678144'}]",3,31,180,https://twitter.com/IsataRoseline/status/1345688578718904321,False,[]
"fff, fridaysforfuture","['fff', 'fridaysforfuture']",2021-01-04,2021,1,4,1004227364,jdoeschner,Jürgen Döschner,"Schlechter Stil &amp; schlechter Journalismus - @faznet macht Werbung für das Buch eines vermeintlichen #FFF-""Aussteigers"", der offenbar niemals Aktivist bei #FridaysForFuture war - mehr zu den Fakten in diesem Thread von @Maurice_Conrad:   https://t.co/8Y2UqdDHRk  https://t.co/WaAsfRi6qd",de,"[{'screen_name': 'faznet', 'name': 'frankfurter allgemeine', 'id': '18047862'}, {'screen_name': 'maurice_conrad', 'name': 'maurice conrad', 'id': '2733955899'}]",9,105,354,https://twitter.com/jdoeschner/status/1346129390401417220,False,[]
fridaysforfuture,['fridaysforfuture'],2021-01-04,2021,1,4,126978307,kl_stone,Klaus Steinfelder,"20/x  ....Und niemals, kein einziges Mal, habe ich irgendeinen Politiker, Journalisten oder Wirtschaftsführer gehört, der diese Zahlen erwähnt hätte. Wenn sie dies täten, und daraus die Konsequenzen ziehen würden, dann könnten wir wieder Kinder sein....  #FridaysForFuture  https://t.co/uopFF1VtvQ",de,[],3,13,33,https://twitter.com/Kl_Stone/status/1346209006692544512,False,[]
